,,,
MATERIAL,DESCRIPCIÓN,ITF,CENTRO
FKS6087        ,FR STRENGTHEN + RESTORE SH. 1.5Fl.Oz.   ,10717226160872,1007
FKS6087I       ,FR STRENGTHEN + RESTORE SH. 1.5Fl.Oz.   ,10717226160872,1007
FKS6087M       ,STRENGTHEN & RESTORE SH. TRAVEL SC      ,10717226160872,1007
FKS6258        ,JF DETOX & REPAIR SHAMPOO 8.45 FL OZ    ,10717226262583,1007
FKS6258I       ,INT.JF DETOX & REPAIR SHAMPOO 8.45 FL OZ,10717226262583,1007
FKS7185        ,JF DREAM CURLS SHAMPOO 8.45 FL.OZ.      ,10717226271851,1007
FKS7185I       ,INT. JF DREAM CURLS SHAMPOO 8.45 FL.OZ. ,10717226271851,1007
FKS7193        ,JF BRAZILLIAN SLEEK SHAMPOO 250 ML      ,10717226271936,1007
FKS7193I       ,INT. JF BRAZILLIAN SLEEK SHAMPOO 250 ML ,10717226271936,1007
FKS7201        ,JF BLUE CRUSH BRUNETTE SHAMPOO 8.3 FL OZ,10717226272018,1007
FKS7201I       ,JF BLUE CRUSH BRUNETTE SHAMPOO 8.3 FL OZ,10717226272018,1007
FKS7863        ,JF SHEER BLONDE GO BLONDER SH. 16FL.OZ. ,10717226278638,1007
FKS7863I       ,INT.JF SHEER BLONDE GO BLONDER SH. 16FL.,10717226278638,1007
FKS7864        ,JF VIOLET CRUSH FOR BLONDER SH. 16FL.OZ.,10717226278621,1007
FKS7864I       ,INT.JF VIOLET CRUSH FOR BLONDER SH. 16FL,10717226278621,1007
FKS7865        ,JF VIBRANT SHINE SHAMPOO 250 ML         ,10717226278652,1007
FKS7865I       ,INT. JF VIBRANT SHINE SHAMPOO 250 ML    ,10717226278652,1007
FKS8446        ,SB EVERLASTING BLONDE SH. 8.45 FL.OZ.   ,10717226184465,1007
FKS8446I       ,SB EVERLASTING BLONDE SH. 8.45 FL.OZ.   ,10717226184465,1007
FKS8448        ,BB COLOUR PROTECTING MOISTUR.SH. 8.45FL.,10717226184489,1007
FKS8621        ,JF DEEP SEA HYDRATION MOIST. SH. 250ML  ,10717226286213,1007
FKS8621I       ,INT.JF DEEP SEA HYDRAT. MOIST. SH. 250ML,10717226286213,1007
FKS8643        ,JOHN FRIEDA DETOX&REPAIR SH. 250ML      ,10717226286435,1007
FKS8643I       ,INT. JOHN FRIEDA DETOX&REPAIR SH. 250ML ,10717226286435,1007
FKS9055        ,BB MULTI-TONO REVEALING DAILY SH. 8.45FL,10717226190558,1007
FKS9055I       ,BB MULTI-TONO REVEALING DAILY SH. 8.45FL,10717226190558,1007
FKS9137        ,JF ULTRA FILLER+FOR FINE HAIR SH. 8.3FL.,10717226891370,1007
FKS9137I       ,INT.JF ULTRA FILLER+FOR FINE HAIR SH.8.3,10717226891370,1007
FKS9194        ,JF BLONDE+REPAIR SYSTEM SH. 8.3 FL.OZ.  ,10717226291941,1007
FKS9194I       , NT. JF BLONDE+REPAIR SYSTEM SH. 8.3FL. ,10717226291941,1007
FKSF7008       ,PDQ JF SC 2019                          ,037836070082  ,1007
FKSF7009       ,PDQ JF SP 2019                          ,037836070099  ,1007
FKSF7018       ,PALLET CHEDRAUI JOHN FRIEDA 2019        ,037836070181  ,1007
FKSF7019       ,PALLET HEB JF 2019                      ,037836070198  ,1007
FKSF7039       ,PALLET TRATAMIENTO JOHN FRIEDA CHEDRAUI ,037836070396  ,1007
FKSF7051       ,PALLET ARMADO CHEDRAUI 2019 JF          ,037836070518  ,1007
FKSF7058       ,PDQ DETOX/VIOLET SC CARGA ALTA          ,037836070587  ,1007
FKSF7059       ,PDQ DETOX/VIOLET SC CARGA BAJA          ,037836070594  ,1007
FKSF7060       ,PDQ TOP JF 2020 SC CARGA ALTA           ,037836070600  ,1007
FKSF7061       ,PDQ TOP JF 2020 SC CARGA BAJA           ,037836070617  ,1007
FKSF7062       ,PDQ DETOX/VIOLET SUPERAMA               ,037836070624  ,1007
FKSF7063       ,PDQ TOP JF SUP 2020                     ,037836070631  ,1007
FKSF7067       ,PALLET HEB DETOX/VIOLET 2020            ,037836070679  ,1007
FKSF7232       ,BASE STR SUPERCENTER JOHN FRIEDA NPD´S  ,037836072321  ,1007
FKSF7233       ,BASE STR CF SUPERAMA JOHN FRIEDA NPD´S  ,037836072338  ,1007
FKSF7242       ,JOHN FRIEDA SUPERCENTER                 ,037836072420  ,1007
FKSF7258       ,PDQ JOHN FRIEDA DREAM CURLS SC 2023     ,850040940961  ,1007
FKSF7259       ,PDQ JOHN FRIEDA VIOLET CRUSH SC 2023    ,850040940978  ,1007
FKSF7261       ,JF VIOLET CRUSH SH.+JF DETOX&REP. COND. ,87501022172618,1007
FKSF7299       ,PDQ BRAZILIAN JF                        ,810120501598  ,1007
FKSF7300       ,PDQ VIOLET CRUSH                        ,810120501604  ,1007
FKSF7322       ,PDQ WALMART VIOLET MAYO 2024            ,7501022173220 ,1007
FKSF7324       ,PDQ WALMART NPD´S MAYO 2024             ,7501022173244 ,1007
FKSF7360       ,CHEDRAUI PALLET SELECTO JOHN FRIEDA     ,7501022173602 ,1007
FKSF7361       ,CHEDRAUI PALLET PREMIUM JOHN FRIEDA     ,7501022173619 ,1007
FKSF8611       ,SIDEKICK SUPERCENTER JF                 ,037836086113  ,1007
FKSF8613       ,PALLET JOHN FRIEDA CHEDRAUI             ,037836086137  ,1007
FKSF8630       ,OF.FE SMOOTH START REP. SH+CON. 20 FL.OZ,              ,1007
FKSF8641       , PALLET WM1                             ,037836086410  ,1007
FKSF8642       ,Pallet Chedraui 2016                    ,037836086427  ,1007
FKSF8643       ,SIDEKICK SUPERAMA GLOSS                 ,037836086434  ,1007
FKSF8644       ,PDQ FE 2016                             ,037836086441  ,1007
FKSF8655       ,SIDEKICK FRIZZ EASE & FULL REPAIR       ,037836086557  ,1007
FKSF8656       ,SIDEKICK BEACH & SHEAAR BLONDE SUPERAMA ,037836086564  ,1007
FKSF8658       ,SIDEKICK F.REPAIR & R.AWAKENING SUPERAMA,037836086588  ,1007
FKSF8659       ,PALLET JOHN FRIEDA 2016                 ,037836086595  ,1007
FKSF8668       ,FLOOSTAND CHEDRAUI BEACH BLONDE BB & NG ,037836086687  ,1007
FKSF8741       ,SIDEKICK SUPERAMA VISIBLY LIGTH/DEEP+FE ,037836087417  ,1007
FKSF8742       ,PDQ SC BEYOND SMOOTH/MIRACULOUS RECOV   ,037836087424  ,1007
FKSF8743       ,PDQ SC VISIBLY BRIGHTER                 ,037836087431  ,1007
FKSF8744       ,PDQ SC VISIBLY DEEPER                   ,037836087448  ,1007
FKSF8745       ,SIDEKICK JF SHEER BL.+BEACH BL.+BB SUPER,037836087455  ,1007
FKSF8793       ,BLISTER JOHN FRIEDA FRIZZ TAMMER        ,80037836087932,1007
FKSF8814       ,SIDEKICK COMMEX 2016 JOHN FRIEDA        ,037836088148  ,1007
FKSF8820       ,SIDEKICK CHEDRAUI J.FRIEDA 2016         ,037836088209  ,1007
FKSF8847       ,PACK JF VISIBLY BRIGHTER                ,80037836088472,1007
FKSF8848       ,PACK JF VISIBLY DEEPER                  ,80037836088489,1007
FKSF8863       ,PALLET MULTIMARCA KAO COMER             ,037836088636  ,1007
FKSF8864       ,PALLET MULTIMARCA KAO CHEDRAUI          ,037836088643  ,1007
FKSF8872       ,SIDEKICK BLONDE SUPERAMA                ,037836088728  ,1007
FKSF8873       ,PDQ BLONDE RENEW SC                     ,037836088735  ,1007
FKSF8874       ,PDQ FRIZZ EASE SC                       ,037836088742  ,1007
FKSF8912       ,SIDEKICK JF DREAM CURLS                 ,037836089121  ,1007
FKSF8913       ,PALLET JOHN FRIDA KAO COMEX             ,037836089138  ,1007
FKSF8915       ,PALLET MULTIMARCA CITY FRESCO OCT       ,037836089152  ,1007
FKSF8921       ,PALLET MULTIMARCA JF COMEX              ,037836089213  ,1007
FKSF8931       ,PDQ NEW FRIZZ SC                        ,037836089312  ,1007
FKSF8932       ,PDQ SHEER FULL SC                       ,037836089329  ,1007
FKSF8933       ,PDQ MIRACULOUS BEYOND SC                ,037836089336  ,1007
FKSF8936       ,PALLET JFRIEDA CHEDRAUI 2018            ,037836089367  ,1007
FKSF8937       ,SIDEKICK JFRIEDA CHEDRAUI 2018          ,037836089374  ,1007
FKSF8971       ,SIDEKICK CHEDRAUI JF TRATAMIENTO        ,037836089718  ,1007
DD8011         ,DENTEK SLIM BRUSH LIMP.INTERDENT 24 PZAS,30047701180113,1007
DD8019         ,DENTEK TRI CLEAN HILO DENT+PALILLO 48 PZ,30047701180199,1007
DD8238         ,DENTEK COMF. CLEAN DENT+PALILLO 48 PZAS ,30047701182384,1007
DD8240         ,DENTEK DEEP CLEAN PALILOS DENT. 100 PZAS,30047701182407,1007
DD8285         ,DENTEK EASY BRUSH LIMP.INTERDENT 8 PZAS ,30047701182858,1007
DDF8011        ,DENTEK SLIM BRUSH LIMP.INTERDENT 32 PZAS,30047701180113,1007
DDF8019        ,DENTEK TRI CLEAN HILO DENT+PALILLO 60 PZ,30047701180199,1007
DDF8238        , DENTEK COMF. CLEAN DENT+PALILLO 65 PZAS,30047701182384,1007
DDF8285        ,DENTEK EASY BRUSH LIMP.INTERDENT 10 PZAS,30047701182858,1007
DJC2001        ,JOLEN CR. ACLARADORA DE VELLO 34G(1.2OZ),10046688120019,1007
DJC2001B       ,JOLEN CR.ACLAR. VELLO 34G (1.2 OZ) TIRAS,046688120012  ,1007
MV6004A        ,NL PAPAYA C/CIRUELA+PI#A 35G C/ 60CAPS  ,17502262360040,1007
MVF6010        ,"PACK COMP.B, A.FOLIC, ASTRA+L-CARNITINA ",87501022160103,1007
MVF6013A       ,PACK COLAGENO HIDROLIZ.+RESVERATROL     ,87501022160134,1007
FKC0114        ,B DESODOR. ROLL-ON REGULAR 3.5 FL.OZ.   ,10019045166616,1007
FKC0114I       ,B DESODOR. ROLL-ON REGULAR 3.5 FL.OZ.   ,10019045166616,1007
FKC0806        ,B DESODOR. ROLL-ON POWDER FRESH 44ml    ,10019045168078,1007
FKC0806I       ,B DESODOR. ROLL-ON POWDER FRESH 44ml    ,10019045168078,1007
FKC0807        ,B DESODOR. ROLL-ON REGULAR 103ml        ,10019045168085,1007
FKC0807I       ,B DESODOR. ROLL-ON REGULAR 103ml        ,10019045168085,1007
FKC0809        ,B DESODOR. ROLL-ON POWDER FRESH 103ml   ,10019045168108,1007
FKC0809I       ,B DESODOR. ROLL-ON POWDER FRESH 103ml   ,10019045168108,1007
FKC1026I       ,B DESODOR. BARRA UNSCENTED FRESH 73g    ,              ,1007
FKC1027        ,B DESODOR. BARRA POWDER FRESH 73g       ,10019045166548,1007
FKC1027I       ,B DESODOR. BARRA POWDER FRESH 73g       ,10019045166548,1007
FKC1028I       ,B DESODOR. BARRA SHOWER FRESH 73g       ,              ,1007
FKC1031        ,B DESODOR. BARRA SWEET SIMPLICITY 73g   ,10019045166562,1007
FKC1031I       ,B DESODOR. BARRA SWEET SIMPLICITY 73g   ,10019045166562,1007
FKC5381        ,B DESODOR. ROLL-ON POWDER FRESH 1.5 FL.O,10019045167095,1007
FKC5381I       ,B DESODOR. ROLL-ON POWDER FRESH 1.5 FL.O,10019045167095,1007
FKC5383        ,B DESODOR. ROLL-ON POWDER FRESH 3.5 FL.O,10019045166630,1007
FKC5383I       ,B DESODOR. ROLL-ON POWDER FRESH 3.5 FL.O,10019045166630,1007
FKCF8710       ,PDQ BAN SUPERCENTER ROLL ON             ,037836087103  ,1007
FKCF8711       ,PDQ BAN SUPERCENTER BARRA               ,037836087110  ,1007
FKCF8712       ,PDQ BAN SUPERAMA BARRA                  ,037836087127  ,1007
FKCF8713       ,PDQ BAN SUPERAMA ROLL ON                ,037836087134  ,1007
1201P0053      ,TAMBO GRANEL GEL                        ,              ,1007
1201P0061      ,TAMBO GRANEL CREMA                      ,              ,1007
R04096         ,FRAGRANCE MIST BE FREE 250ML            ,10037836040969,1007
FV0010         ,GLUTAPAK 10 POLVO 15G                   ,20612197722104,1007
FV0010V        ,GLUTAPAK 10 POLVO 15G                   ,20612197722104,1007
FV0216         ,ENTEREX DBT FRESA LIQUIDO BOTE 237ML    ,20612197602161,1007
FV0216A        ,ENTEREX DBCAL FRESA LIQUIDO 237ML       ,20612197602161,1007
FV0216AV       ,ENTEREX DBCAL FRESA LIQUIDO 237ML       ,20612197602161,1007
FV1015         ,ENTEREX PLUS VAINILLA 237ML             ,20612197210151,1007
FV1015V        ,ENTEREX PLUS VAINILLA 237ML             ,20612197210151,1007
FV1016         ,ENTEREX TOTAL VAINILLA LIQ. 237ML       ,20612197210168,1007
FV1216         ,ENTEREX TOTAL FRESA LIQ. 237ML          ,20612197212162,1007
FV1660         ,ENTEREX TOTAL CHOCOLATE LIQ. 237ML      ,20612197216603,1007
FV2400         ,ENTEREX VAINILLA LATA 400G              ,20612197124007,1007
FV2420         ,ENTEREX FRESA LATA 400G                 ,20612197124205,1007
FV2455         ,ENTEREX VAINILLA POLVO SACHETS          ,20612197124557,1007
FV2455B        ,ENTEREX VAINILLA POLVO SACHETS 20 PZAS  ,80612197124559,1007
FV2510         ,ENTEREX TOTAL VAINILLA POLVO 400G       ,20612197125103,1007
FV2512         ,ENTEREX TOTAL FRESA POLVO 400G          ,20612197125127,1007
FV3016         ,ENTEREX DBT VAINILLA LIQUIDO BOTE 237ML ,20612197630164,1007
FV3016A        ,ENTEREX DBCAL VAINILLA LIQUIDO 237ML    ,20612197630164,1007
FV3016AV       ,ENTEREX DBCAL VAINILLA LIQUIDO 237ML    ,20612197630164,1007
FV3310         ,PROTEINEX SACHETS 11 G                  ,20612197533106,1007
FV3333         ,PROTEINEX LATA 275 GR                   ,20612197544447,1007
FV3333V        ,PROTEINEX LATA 275 GR                   ,20612197544447,1007
FV34444        ,ENTEREX RNL VAINILLA 237ML              ,20612197344443,1007
FV34444A       ,ENTEREX RNL VAINILLA 237ML              ,20612197344443,1007
FV4420         ,ENTEREX DBT FRESA LATA 237ml            ,20612197644208,1007
FV4444         ,ENTEREX DBT VAINILLA LATA 237ml         ,20612197644444,1007
FV5100         ,ABINTRA POLVO SABOR NARANJA 27g         ,20612197151003,1007
FV5100A        ,ABINTRA POLVO SABOR NARANJA 27g         ,20612197151003,1007
FV5100V        ,ABINTRA POLVO SABOR NARANJA 27g         ,20612197151003,1007
FV5555         ,ENTEREX IMX VAINILLA LATTE POLVO 131G   ,20612197855550,1007
FV5555A        ,ENTEREX IMX VAINILLA LATTE POLVO 131G   ,20612197855550,1007
FV5555V        ,ENTEREX IMX VAINILLA LATTE POLVO 131G   ,20612197855550,1007
FV6300         ,ENTEREX PROTICAL VAINILLA POLVO 420G    ,20612197163006,1007
FV6300V        ,ENTEREX PROTICAL VAINILLA POLVO 420G    ,20612197163006,1007
FV8809         ,GLUTAPAK 5R MEXICO 7.5G                 ,20612197788094,1007
FV8883         ,GLUTAPAK R SOBRE 15G 3 PACK             ,80612197788836,1007
FV8883V        ,GLUTAPAK R SOBRE 15G 3 PACK             ,80612197788836,1007
FV8888         ,GLUTAPAK R SOBRE DE 15 G                ,20612197788889,1007
FV8888V        ,GLUTAPAK R SOBRE DE 15 G                ,20612197788889,1007
FV93333        ,ENTEREX H-RAMIFICADO VAINILL SACHET 110G,20612197933333,1007
FV93333A       ,1NTEREX H-RAMIFICADO VAINILL SACHET 110G,20612197933333,1007
FV93333V       ,ENTEREX H-RAMIFICADO VAINILL SACHET 110G,80612197788836,1007
FVF7112        ,ENTEREX DBCAL VAINILLA LIQUIDO BOTE 237M,80037836071122,1007
FVF7113        ,ENTEREX DBCAL FRESA LIQUIDO BOTE 237ML  ,80037836071139,1007
FVF7122        ,ABINTRA POLVO SABOR NARANJA 27G 5PACK   ,80037836071221,1007
FVF7123        ,GLUTAPACK 10 POLVO 15G 5PACK            ,80037836071238,1007
FVF8842        ,4 PACK ENTEREX FRESA                    ,87501022188428,1007
FVF8843        ,4 PACK ENTEREX VAINILLA                 ,87501022188435,1007
FVF8907        ,ENTEREX TOTAL TRIPACK 3x2               ,87501022189074,1007
FVF8909        ,ENTEREX DBT 237ML 2X1                   ,87501022189098,1007
FVF8910        ,ENTEREX DBT 237ML TRIPACK               ,87501022189104,1007
FVF8959        ,DUOPACK TOTAL ENTEREX                   ,80037836089592,1007
FVF8984        ,ENTEREX DBT LIQUIDO 2 PACK              ,80037836089844,1007
FVF8985        ,ENTEREX DBT LIQUIDO 3 PACK              ,80037836089851,1007
FCW5914I       ,INT. ADIDAS VICTORY LEAGUE 3EN1 SG 400ML,03616303867225,1007
FHL0279        ,MASC. MINERALES DE MAR LIMP.PROFUNDA 10 ,00083800005314,1007
FHL0279A       ,MASC. MINERALES DE MAR LIMP.PROF. SP12  ,00083800005314,1007
FHL0469        ,MASC.PEPINO/FRUTOS CITRICOS REMOVEDOR 10,00083800005307,1007
FHL0469A       ,MASC. PEPINO/FRUTOS CITRICOS REM. SP12  ,00083800005307,1007
FHL2426        ,MASC. MARACUYA PROTECT/REMOV.ACEITE 10ML,20083800024265,1007
FHL2426A       ,MASC. MARACUYA PROT/REM.ACEITE 10ML SP12,20083800024265,1007
FHL2637        ,MASC. TE VERDE REVITALIZ./PURIFIC. 10ML ,20083800026375,1007
FHL2637A       ,MASC. TE VERDE REVITALIZ/PURIFICAD. SP12,20083800026375,1007
FHL2702        ,MASC. WM EQUATE EYE GEL MASK 1 PZA      ,20083800046700,1007
FHL2703        ,MASC. WM EQUATE DEAD SEA MUD 15ML       ,20083800046717,1007
FHL3260        ,MASC. WM EQUATE TEA TREE & WILLOWH 15ML ,20083800046731,1007
FHL3262        ,MASC. WM EQUATE WITCHHAZEL WILLOWH. 15ML,20083800046755,1007
FHL3265        ,MASC. WM EQUATE MANUKA HONEY PEEL 15ML  ,20083800046786,1007
FHL3266        ,MASC. WM EQUATE GRAPE & KIWI 15ML       ,20083800046793,1007
FHL3267        ,MASC. WM EQUATE TEA TREE & GINGER 15ML  ,20083800046809,1007
FHL3323        ,MASC.MIEL MANUCA REMUEVE CEL.MUERT. 10ML,20083800033236,1007
FHL3323A       ,MASC.MIEL MANUCA REM.CEL.MUER. 10ML SP12,20083800033236,1007
FHL3324        ,MASC.CR. COCO HIDRATACIÓN PROFUNDA 10ML ,20083800033243,1007
FHL3324A       ,MASC.CR. COCO HIDRAT. PROFUNDA 10ML SP12,20083800033243,1007
FHL3467        ,MASC. ALGAS NEGRAS DESINTOXICACION 10ML ,20083800034677,1007
FHL3467A       ,MASC. ALGAS NEGRAS DESINTOXIC. 10ML SP12,20083800034677,1007
FHL3589        ,MASC.SAL DE MAR P/HOMBRE DESTAPA POROS  ,20083800035896,1007
FHL3589A       ,MASC.SAL DE MAR P/HOMBRE DEST.POROS SP12,20083800035896,1007
FHL3595        ,MASC.TE ARBOL/HOJA HAZEL MIN.REF.PORO 10,20083800035957,1007
FHL3595A       ,MASC. TE ARBOL/HOJA HAZEL MIN. REF. SP12,20083800035957,1007
FHL3617        ,MASC. CARBON IMPUREZAS Y GRASA          ,20083800036176,1007
FHL3634        ,MASC. SAL DE MAR LIMPIEZA/DESINTOX. 10ML,20083800036343,1007
FHL3634A       ,MASC. SAL DE MAR LIMPIEZA/DESINTOX. SP12,20083800036343,1007
FHL3972        ,MASC.RY VITAMINA B5 REJUVENEC/EQUILIBRAN,20083800039726,1007
FHL3976        ,MASC.RY FLOR LOTO REMU.IMP/AC.DEST.POROS,20083800039764,1007
FHL3977        ,MASC.RY PLANTA COLAGENO RELLENAD.ARRUGAS,20083800039771,1007
FHL4148        ,MASC. CARBON LIMPIEZA/DESINTOXICAC. 10ML,20083800041484,1007
FHL4268        ,MASC. BA ALGAS NEGRAS DESINTOX. 10ML    ,10083800042682,1007
FHL4268I       ,INT. MASC. BA ALGAS NGRS DESINTOX. 10ML ,20083800042689,1007
FHL4360        ,MASC. WM EQUATE CHARCOAL MUD 15ML       ,20083800043495,1007
FHL4443        ,MASC.RY EXT.SEMILLA SOYA OJERAS/FIRMEZA ,20083800044430,1007
FHL4443A       ,MASC.RY EXT.SEMILLA SOYA OJERAS/FIR.SP12,20083800044430,1007
FHL4443I       ,INT.MASC.RY EXT.SEMIL.SOYA OJERAS/FIRMEZ,20083800044430,1007
FHL4449        ,MASC.BURBUJAS CARBÓN/OXÍGENO PURIF. 10ML,20083800044492,1007
FHL4449A       ,MASC.BURBUJAS CARBÓN/OXÍGENO 10ML SP12  ,20083800044492,1007
FHL4449I       ,INT. MASC.BURBUJ.CARBON/OXIGENO PURIF.10,20083800044492,1007
FHL4458        ,MASC.RY CARBON/FRUTOS ROJOS DES.REVI.HID,20083800044584,1007
FHL4461        ,MASC.RY EXT.ANIS/AMINO ACIDOS REJUV.REAF,20083800044614,1007
FHL4785        ,MASC. FACE KITTEN CUCUMBER + ALOE 1PZA  ,10083800047854,1007
FHL4785I       ,MASC. FACE KITTEN CUCUMB+ALOE 1PZA      ,20083800047851,1007
FHL4788        ,MASC. FACE TIGGER APPLE+STRAWBERRY 1PZA ,10083800047885,1007
FHL4788I       ,INT. MASC. FACE TIGGER APPLE+STRAWB 1PZA,20083800047882,1007
FHL4791        ,MASC. GOLDEN EASY PEEL OF 10 ML         ,10083800047915,1007
FHL4791I       ,INT. MASC. GOLDEN EASY PEEL OF 10 ML    ,20083800047912,1007
FHL4793        ,MASC. SILVER EASY PEEL 10ML             ,10083800047939,1007
FHL4793I       ,1NT. MASC. SILVER EASY PEEL 10ML        ,20083800047936,1007
FHL4877        ,MASC. ROSE GOLD EASY PEEL-OFF 10ML      ,10083800048776,1007
FHL4877I       ,INT.MASC. ROSE GOLD EASY PEEL-OFF 10ML  ,20083800048773,1007
FHL4959        ,MASC. STARDUST PURIFYING ROSE QUARZ 10ML,10083800049599,1007
FHL4959I       ,INT.MASC. STARDUST PURIF ROSE QUARZ 10ML,20083800049596,1007
FHL4960        ,MASC. STARDUST HEAVENLY AQUA MARINE 10ML,10083800049605,1007
FHL4960A       ,MASC. STARDUST HEAVENLY AQUA MAR. SP12  ,20083800049602,1007
FHL4960I       ,INT.MASC. STARDUST HEAV AQUA MARINE 10ML,20083800049602,1007
FHL4961        ,MASC. STARDUST BLACK DIAMOND 10ML       ,10083800049612,1007
FHL4961A       ,MASC. STARDUST BLACK DIAMOND 10ML SP12  ,20083800049619,1007
FHL4961I       ,INT. MASC. STARDUST BLACK DIAMOND 10ML  ,20083800049619,1007
FHL4962        ,MASC STARDUST OUT OF CHARCOAL&BLACK 10ML,10083800049629,1007
FHL4962I       ,INT.MASC.STARDUST OUT CHARC.&BLACK 10ML ,20083800049626,1007
FHL4963        ,MASC STARDUST GALACTIC GOLD TEATREE 10ML,10083800049636,1007
FHL4963I       ,INT.MASC.STARDUST GALAC.GOLD TEATR. 10ML,20083800049633,1007
FHL4985        ,MASC. SUPERFOOD AVOCADO CLAY 10ML       ,10083800049858,1007
FHL4985I       ,INT.MASC. SUPERFOOD AVOCADO CLAY 10ML   ,20083800049855,1007
FHL4987        ,MASC. SUPERFOOD BLUEBERRY MUD 10ML      ,10083800049872,1007
FHL4987I       ,INT.MASC. SUPERFOOD BLUEBERRY MUD 10ML  ,20083800049879,1007
FHL4993        ,MASC.SUPERFOOD MATCHA&CHIA CLAY 10ML    ,10083800049933,1007
FHL4993I       ,INT.MASC.SUPERFOOD MATCHA&CHIA CLAY 10ML,20083800049930,1007
FHL5418        ,MASC. 24H HYDRATION AFTER SUN 1PZA      ,10083800054180,1007
FHL5418I       ,INT. MASC. 24H HYDRA AFTER SUN 1PZA     ,20083800054187,1007
FHL5419        ,MASC. 24H HYDRATION SENSITIVE SKIN 1PZA ,10083800054197,1007
FHL5419I       ,11z. MASC. 24H HYDRA SENSITIVE SKIN 1PZA,20083800054194,1007
FHL5420        ,MASC. 24H HYDRATION ANTI-POLLUTION 1PZA ,10083800054203,1007
FHL5420I       ,INT. MASC. 24H HYDRA ANTI-POLLUTION 1PZA,20083800054200,1007
FHL5448        ,MASC. SUPERFOOD HYDRATION AVOCADO 1PZA  ,10083800054487,1007
FHL5448I       ,INT. MASC. SUPERFOOD HYDRA AVOCADO 1PZA ,20083800054484,1007
FHL5449        ,MASC. SUPERFOOD HYDRATION TURMERIC 1PZA ,10083800054494,1007
FHL5449I       ,INT. MASC. SUPERFOOD HYDRA TURMERIC 1PZA,20083800054491,1007
FHL5450        ,MASC. SUPERFOOD HYDRATION ACAI 1PZA     ,10083800054500,1007
FHL5450I       , 2T. MASC. SUPERFOOD HYDRA ACAI 1PZA    ,20083800054507,1007
FHL5451        ,MASC. SUPERFOOD HYDRATION RICE P. 1PZA  ,10083800054517,1007
FHL5451I       ,INT. MASC. SUPERFOOD HYDRA RICE P. 1PZA ,20083800054514,1007
FHL5452        ,MASC. SUPERFOOD HYDRATION OLIVE OIL 1PZA,10083800054524,1007
FHL5452I       ,INT. MASC. SUPERFOOD HYDRA OLIVEOIL 1PZA,20083800054521,1007
FHL6012        ,MASC. STRONG GIRLS BARBIE PINK NEON 10ML,10083800060129,1007
FHL6012I       ,INT.MASC.STRONG GIRLS BARB.PINK NEON 10M,20083800060126,1007
FHL6013        ,MASC. YOUVE GOT BARBIE PINK CHOCO. 10ML ,10083800060136,1007
FHL6013I       ,INT.MASC. YOUVE GOT BARBIE PINK CHOCO.10,20083800060133,1007
FHL6014        ,MASC. RAD.FRIENDS. BARBIE PINK ROSE 10ML,10083800060143,1007
FHL6014I       ,INT.MASC.RAD.FRIENDS BARBIE PINK ROSE 10,20083800060140,1007
FHLF7081       ,3PACK MASC. ALGAS NEGRAS DESINT. 10ML   ,10037836070812,1007
FHLF7082       ,3PACK MASC. TE VERDE REVIT/PURIF. 10ML  ,10037836070829,1007
FHLF7083       ,3PACK MASC. MIEL/MANUCA REMUEVE 10ML    ,10037836070836,1007
FHLF7157       ,PDQ SC 7TH HIDRA 2021                   ,00037836071577,1007
FHLF7194       ,PDQ SC 7TH HEAVEN BARBIE 2021           ,037836071942  ,1007
DL3765         ,XERO LACER COLUTORIO 500 ML             ,88430340037653,1007
FHL3972A       ,MASC.RY VITAMINA B5 REJUVEN/EQUIL. SP12 ,20083800039726,1007
FHL3976A       ,MASC.RY FLOR LOTO REM.IMP/AC.DEST. SP12 ,20083800039764,1007
FHL3977A       ,MASC.RY PLANTA COLAG. RELL. ARRUGAS SP12,20083800039771,1007
FHL4458A       ,MASC.RY CARBON/FRUTOS R.DES.REV.HID SP12,20083800044584,1007
FHL4461A       ,MASC.RY EX.ANIS/AMINO ACID.REJ.REAF SP12,20083800044614,1007
